trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
720,False,"{'a': 0.6, 'e': 1.5573703742969584e-94}",20,5,25.417338562713265,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.6, 'e': 1.1537283496290937e-94}",25,0,35.01099582330825,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
722,False,"{'a': 0.6, 'e': 8.547029831222801e-95}",20,0,17.83607193987033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
723,False,"{'a': 0.6, 'e': 6.331795431680039e-95}",20,7,23.817201436051246,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.6, 'e': 4.6907094254178364e-95}",20,0,29.304761358338787,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
725,False,"{'a': 0.6, 'e': 3.474963010273005e-95}",20,13,11.479422502633197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.6, 'e': 2.5743159142052334e-95}",25,0,30.452432420733224,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
727,False,"{'a': 0.6, 'e': 1.907100135034151e-95}",20,0,24.636361802521073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
728,False,"{'a': 0.6, 'e': 1.4128145286978636e-95}",25,10,21.503891213264446,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.6, 'e': 1.0466387453032312e-95}",20,16,5.706191143261597,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.6, 'e': 7.753690529920855e-96}",30,0,33.12333785050656,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
731,False,"{'a': 0.6, 'e': 5.7440752220926535e-96}",20,0,27.86827307186232,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
732,False,"{'a': 0.6, 'e': 4.255315585492623e-96}",30,0,42.82667100353045,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
733,False,"{'a': 0.6, 'e': 3.1524153204838276e-96}",20,0,27.312080494680767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
734,False,"{'a': 0.6, 'e': 2.3353667085706166e-96}",25,0,38.994933720278745,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
735,False,"{'a': 0.6, 'e': 1.7300822096826043e-96}",20,13,14.371094078491772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.6, 'e': 1.2816764242101617e-96}",30,0,38.17607620956002,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
737,False,"{'a': 0.6, 'e': 9.494892480730785e-97}",25,0,33.602968243460936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
738,False,"{'a': 0.6, 'e': 7.033989353139203e-97}",20,0,25.802173200232808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
739,False,"{'a': 0.6, 'e': 5.210907476886732e-97}",20,0,18.656957329923586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
740,False,"{'a': 0.6, 'e': 3.860335205164289e-97}",25,5,31.44253616820784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.6, 'e': 2.859806657924803e-97}",20,0,26.01479973202348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
742,False,"{'a': 0.6, 'e': 2.1185968798175828e-97}",20,0,19.54739383912995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
743,False,"{'a': 0.6, 'e': 1.569495170848301e-97}",25,10,23.447354717182662,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.6, 'e': 1.1627106198363871e-97}",25,8,26.004871472505403,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.6, 'e': 8.613572125549296e-98}",25,9,26.579074463368315,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.6, 'e': 6.381091175763072e-98}",30,13,26.44707693660165,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.6, 'e': 4.72722861083661e-98}",20,4,25.73732933984157,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.6, 'e': 3.5020170882356866e-98}",30,0,34.421896546554834,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
749,False,"{'a': 0.6, 'e': 2.594358068103732e-98}",20,0,28.58575153380922,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
750,False,"{'a': 0.6, 'e': 1.9219477278238657e-98}",20,0,22.703410494974065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
751,False,"{'a': 0.6, 'e': 1.4238138959697467e-98}",20,0,5.740455544970311,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
752,False,"{'a': 0.6, 'e': 1.0547872769942123e-98}",25,0,38.82038684997439,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
753,False,"{'a': 0.6, 'e': 7.814056337405666e-99}",25,1,34.775252232814985,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.6, 'e': 5.788795312183567e-99}",25,0,35.45165816158878,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
755,False,"{'a': 0.6, 'e': 4.2884450430624994e-99}",20,0,25.99364760909622,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
756,False,"{'a': 0.6, 'e': 3.176958226292894e-99}",25,18,13.280901658470313,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.6, 'e': 2.353548540382448e-99}",25,0,33.78287776803021,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
758,False,"{'a': 0.6, 'e': 1.7435516419741794e-99}",20,0,27.21999966709413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
759,False,"{'a': 0.6, 'e': 1.2916548250739992e-99}",30,0,35.58596707413482,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
760,False,"{'a': 0.6, 'e': 9.568814292462757e-100}",20,3,26.040155923440576,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.6, 'e': 7.08875197817605e-100}",20,0,24.843047077755163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
762,False,"{'a': 0.6, 'e': 5.251476627326389e-100}",25,0,33.88892000660884,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
763,False,"{'a': 0.6, 'e': 3.890389571007564e-100}",25,0,19.767605261436024,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.6, 'e': 2.8820714797525353e-100}",20,6,19.503963677968873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.6, 'e': 2.1350910655077988e-100}",25,4,33.94767002853679,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.6, 'e': 1.5817143641429206e-100}",35,0,52.10883540098462,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
767,False,"{'a': 0.6, 'e': 1.1717628208710732e-100}",25,0,35.15459828173595,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
768,False,"{'a': 0.6, 'e': 8.68063248018699e-101}",25,20,10.927146995133054,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,0,20.644791844684015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",35,16,28.47337333498077,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,0,29.606784655131502,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",25,0,28.962630030046604,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",35,6,41.01831028422566,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
